"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","PSH","PSD","PSA","WHH","WHD","WHA","VCH","VCD","VCA","PSCH","PSCD","PSCA","hodds_mean","dodds_mean","aodds_mean","HomeTeam.Augsburg","HomeTeam.Bayern.Munich","HomeTeam.Bielefeld","HomeTeam.Darmstadt","HomeTeam.Dortmund","HomeTeam.Ein.Frankfurt","HomeTeam.FC.Koln","HomeTeam.Fortuna.Dusseldorf","HomeTeam.Freiburg","HomeTeam.Hamburg","HomeTeam.Hannover","HomeTeam.Hertha","HomeTeam.Hoffenheim","HomeTeam.Ingolstadt","HomeTeam.Leverkusen","HomeTeam.M.gladbach","HomeTeam.Mainz","HomeTeam.Nurnberg","HomeTeam.Paderborn","HomeTeam.RB.Leipzig","HomeTeam.Schalke.04","HomeTeam.Stuttgart","HomeTeam.Union.Berlin","HomeTeam.Werder.Bremen","HomeTeam.Wolfsburg","AwayTeam.Augsburg","AwayTeam.Bayern.Munich","AwayTeam.Bielefeld","AwayTeam.Darmstadt","AwayTeam.Dortmund","AwayTeam.Ein.Frankfurt","AwayTeam.FC.Koln","AwayTeam.Fortuna.Dusseldorf","AwayTeam.Freiburg","AwayTeam.Hamburg","AwayTeam.Hannover","AwayTeam.Hertha","AwayTeam.Hoffenheim","AwayTeam.Ingolstadt","AwayTeam.Leverkusen","AwayTeam.M.gladbach","AwayTeam.Mainz","AwayTeam.Nurnberg","AwayTeam.Paderborn","AwayTeam.RB.Leipzig","AwayTeam.Schalke.04","AwayTeam.Stuttgart","AwayTeam.Union.Berlin","AwayTeam.Werder.Bremen","AwayTeam.Wolfsburg","FTHG0","FTHG1","FTHG2","FTHG3","FTHG4","FTHG5","FTHG6","FTHG7","FTHG8","FTAG0","FTAG1","FTAG2","FTAG3","FTAG4","FTAG5","FTAG6"
"874","D1","13/04/18","Wolfsburg","Augsburg","0","0","D",0,0,"D",17,9,4,2,18,17,7,5,2,4,1,1,2.14,3.29,3.6,2.1,3.3,3.7,2.1,3.4,3.5,2.21,3.37,3.63,2.1,3.25,3.6,2.2,3.3,3.6,2.26,3.26,3.63,2.15857142857143,3.31,3.60857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"875","D1","14/04/18","Bayern Munich","M'gladbach","5","1","H",2,1,"H",20,4,11,1,9,9,6,0,2,1,0,0,1.33,5.75,8,1.3,5.75,9,1.35,5.5,7.5,1.38,5.53,8.31,1.36,5,8,1.36,5.75,7.5,1.35,5.63,9.26,1.34714285714286,5.55857142857143,8.22428571428572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"876","D1","14/04/18","Hertha","FC Koln","2","1","H",0,1,"A",13,13,6,2,13,11,6,8,1,3,0,0,1.95,3.6,3.79,2.05,3.4,3.8,2.1,3.4,3.5,1.98,3.65,4.08,2.05,3.75,3.8,1.95,3.75,3.8,1.82,3.93,4.51,1.98571428571429,3.64,3.89714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"877","D1","14/04/18","Hoffenheim","Hamburg","2","0","H",2,0,"H",21,13,6,5,8,10,7,8,1,2,0,0,1.5,4.33,6.5,1.48,4.6,6.25,1.55,4,6.2,1.5,4.76,6.74,1.5,4.33,6,1.5,4.6,6.5,1.52,4.8,6.26,1.50714285714286,4.48857142857143,6.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"878","D1","14/04/18","Leverkusen","Ein Frankfurt","4","1","H",1,1,"D",11,7,6,1,15,8,2,2,3,4,0,0,1.8,3.79,4.33,1.75,3.75,4.75,1.85,3.5,4.3,1.76,3.89,4.99,1.8,3.5,4.5,1.8,3.8,4.6,1.7,4.04,5.29,1.78,3.75285714285714,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"879","D1","14/04/18","Stuttgart","Hannover","1","1","D",0,0,"D",12,9,5,3,12,11,10,4,1,2,0,0,1.9,3.6,4,1.85,3.5,4.4,1.85,3.5,4.3,1.95,3.64,4.19,1.83,3.5,4.33,1.95,3.6,4.1,1.79,3.9,4.75,1.87428571428571,3.60571428571429,4.29571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"880","D1","15/04/18","Schalke 04","Dortmund","2","0","H",0,0,"D",12,12,3,5,8,9,4,6,1,1,0,0,2.54,3.39,2.7,2.5,3.5,2.75,2.6,3.2,2.8,2.68,3.45,2.77,2.7,3.1,2.7,2.63,3.4,2.75,3.14,3.43,2.41,2.68428571428571,3.35285714285714,2.69714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"881","D1","15/04/18","Werder Bremen","RB Leipzig","1","1","D",1,0,"H",16,10,6,4,17,13,5,2,2,1,0,0,2.79,3.5,2.45,2.85,3.4,2.45,2.85,3.5,2.4,2.82,3.62,2.54,2.88,3.2,2.5,2.75,3.6,2.5,2.66,3.64,2.67,2.8,3.49428571428571,2.50142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"882","D1","16/04/18","Mainz","Freiburg","2","0","H",1,0,"H",14,11,3,0,16,10,4,4,1,2,0,0,2.29,3.29,3.2,2.25,3.3,3.3,2.3,3.3,3.15,2.34,3.21,3.49,2.38,3.1,3.1,2.3,3.3,3.3,2.15,3.27,3.94,2.28714285714286,3.25285714285714,3.35428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"883","D1","20/04/18","M'gladbach","Wolfsburg","3","0","H",3,0,"H",16,7,6,2,18,16,8,5,0,2,0,0,1.8,3.79,4.5,1.8,3.7,4.5,1.9,3.5,4.1,1.83,3.75,4.67,1.8,3.75,4.2,1.83,3.75,4.5,1.72,4.03,5.06,1.81142857142857,3.75285714285714,4.50428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"884","D1","21/04/18","Dortmund","Leverkusen","4","0","H",1,0,"H",17,10,9,2,11,14,7,6,0,0,0,0,2.29,3.5,3,2.3,3.5,3,2.3,3.3,3.15,2.35,3.71,3.03,2.3,3.6,2.88,2.3,3.6,3,2.16,3.74,3.4,2.28571428571429,3.56428571428571,3.06571428571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"885","D1","21/04/18","Ein Frankfurt","Hertha","0","3","A",0,0,"D",13,4,3,3,9,16,5,0,1,1,1,0,1.95,3.39,4.2,1.91,3.5,4.1,1.8,3.6,4.5,1.93,3.6,4.38,1.95,3.4,4,1.95,3.5,4.2,1.97,3.52,4.29,1.92285714285714,3.50142857142857,4.23857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"886","D1","21/04/18","Hamburg","Freiburg","1","0","H",0,0,"D",11,11,5,4,12,15,10,4,3,3,0,1,2.04,3.39,3.75,2.05,3.3,3.8,2.1,3.4,3.5,2.05,3.45,4.06,2.1,3.1,3.8,2.05,3.4,3.8,2.07,3.49,3.91,2.06571428571429,3.36142857142857,3.80285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"887","D1","21/04/18","Hannover","Bayern Munich","0","3","A",0,0,"D",6,14,2,8,11,19,2,7,1,0,0,0,6.25,4.59,1.44,5.5,4.6,1.53,6.5,4.2,1.5,6.15,4.92,1.52,5.5,4.33,1.53,6,4.6,1.53,7.52,5.2,1.43,6.20285714285714,4.63428571428571,1.49714285714286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"888","D1","21/04/18","RB Leipzig","Hoffenheim","2","5","A",0,3,"A",14,12,8,7,7,20,8,4,0,2,1,0,2.04,3.75,3.39,2.05,3.9,3.25,2,3.5,3.7,2.06,4.12,3.37,2,4,3.25,2.05,4,3.3,2.36,3.89,2.9,2.08,3.88,3.30857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"889","D1","21/04/18","Stuttgart","Werder Bremen","2","0","H",1,0,"H",11,9,5,3,8,18,3,5,1,2,0,0,2.39,3.29,3,2.4,3.4,2.95,2.3,3.3,3.15,2.45,3.43,3.07,2.38,3.4,2.9,2.45,3.5,2.9,2.5,3.4,3.02,2.41,3.38857142857143,2.99857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"890","D1","22/04/18","Augsburg","Mainz","2","0","H",1,0,"H",15,7,6,3,16,18,4,5,4,1,0,0,2.2,3.29,3.39,2.2,3.25,3.5,2.1,3.4,3.5,2.32,3.28,3.45,2.25,3.2,3.3,2.3,3.3,3.3,2.36,3.31,3.34,2.24714285714286,3.29,3.39714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"891","D1","22/04/18","FC Koln","Schalke 04","2","2","D",1,2,"A",11,21,3,7,9,22,5,7,0,0,0,0,3.75,3.5,2,3.9,3.6,1.95,4.1,3.9,1.8,3.9,3.69,2.01,3.75,3.4,2,3.8,3.6,2,3.67,3.44,2.16,3.83857142857143,3.59,1.98857142857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"892","D1","27/04/18","Hoffenheim","Hannover","3","1","H",1,1,"D",16,13,6,4,21,11,7,4,3,1,0,0,1.28,6,9.5,1.3,5.75,9,1.3,5.5,9.5,1.3,6.43,9.91,1.3,6,8,1.29,6,10.5,1.3,6.44,10,1.29571428571429,6.01714285714286,9.48714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"893","D1","28/04/18","Bayern Munich","Ein Frankfurt","4","1","H",1,0,"H",12,12,6,3,6,9,1,2,0,0,0,0,1.6,4.33,5.25,1.62,4.2,5.25,1.7,4.2,4.3,1.62,4.25,5.84,1.67,4,4.75,1.65,4.33,5.2,2.09,3.53,3.79,1.70714285714286,4.12,4.91142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"894","D1","28/04/18","Freiburg","FC Koln","3","2","H",1,0,"H",12,13,6,3,16,13,2,5,2,4,0,0,2.1,3.39,3.6,2.05,3.5,3.6,2,3.5,3.7,2.15,3.56,3.58,2.05,3.4,3.6,2.15,3.4,3.6,2.13,3.56,3.65,2.09,3.47285714285714,3.61857142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"895","D1","28/04/18","Hertha","Augsburg","2","2","D",0,1,"A",8,12,5,3,9,14,6,3,0,2,0,1,2.04,3.25,3.79,2.15,3.3,3.6,2.1,3.4,3.5,2.09,3.58,3.74,2.15,3.3,3.4,2.15,3.4,3.6,2.09,3.54,3.79,2.11,3.39571428571429,3.63142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"896","D1","28/04/18","Leverkusen","Stuttgart","0","1","A",0,0,"D",24,4,7,1,13,12,6,2,2,0,0,0,1.39,4.75,8,1.42,4.75,7.5,1.45,4.5,7,1.43,4.98,8.07,1.44,4.2,7.5,1.44,4.8,7.5,1.45,5.07,7.28,1.43142857142857,4.72142857142857,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"897","D1","28/04/18","Schalke 04","M'gladbach","1","1","D",1,1,"D",10,10,4,4,11,11,1,1,2,4,1,0,1.85,3.6,4.2,1.87,3.5,4.33,1.85,3.6,4.2,1.88,3.73,4.49,1.85,3.75,4,1.85,3.75,4.4,1.89,3.85,4.24,1.86285714285714,3.68285714285714,4.26571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"898","D1","28/04/18","Wolfsburg","Hamburg","1","3","A",0,2,"A",10,14,1,5,14,17,2,6,3,2,0,0,2.2,3.39,3.29,2.2,3.25,3.5,2.3,3.5,3,2.26,3.38,3.48,2.25,3.2,3.2,2.25,3.4,3.4,2.35,3.44,3.24,2.25857142857143,3.36571428571429,3.30142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"899","D1","29/04/18","Mainz","RB Leipzig","3","0","H",1,0,"H",16,6,9,1,24,9,7,8,2,4,0,1,3.75,3.39,2.04,3.3,3.5,2.15,3.2,3.5,2.2,3.66,3.65,2.1,3.5,3.2,2.15,3.5,3.5,2.15,3.51,3.75,2.11,3.48857142857143,3.49857142857143,2.12857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"900","D1","29/04/18","Werder Bremen","Dortmund","1","1","D",1,1,"D",19,17,6,6,8,9,7,5,1,2,0,0,3.79,3.75,1.9,3.75,3.7,1.95,3.8,3.4,2,3.76,3.86,2,3.75,3.3,2,3.7,3.9,1.95,4.11,3.94,1.89,3.80857142857143,3.69285714285714,1.95571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"901","D1","05/05/18","Augsburg","Schalke 04","1","2","A",1,2,"A",12,15,5,7,13,9,4,4,2,3,0,0,3.6,3.29,2.1,3.4,3.4,2.15,3.4,3.3,2.2,3.77,3.38,2.16,3.5,3.2,2.15,3.5,3.4,2.2,3.11,3.28,2.51,3.46857142857143,3.32142857142857,2.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"902","D1","05/05/18","Dortmund","Mainz","1","2","A",1,2,"A",12,7,4,5,16,17,4,2,3,3,0,0,1.3,5.5,10,1.3,5.5,9.75,1.35,5.3,8,1.33,5.96,9.6,1.33,5,9,1.33,5.5,9.5,1.34,5.75,9.45,1.32571428571429,5.50142857142857,9.32857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"903","D1","05/05/18","Ein Frankfurt","Hamburg","3","0","H",1,0,"H",14,14,10,4,14,5,3,7,2,0,0,0,1.95,3.5,4,1.95,3.8,3.7,2,3.8,3.4,1.98,3.98,3.71,1.95,3.5,3.75,1.95,3.9,3.75,1.99,3.82,3.83,1.96714285714286,3.75714285714286,3.73428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"904","D1","05/05/18","FC Koln","Bayern Munich","1","3","A",1,0,"H",10,16,3,9,11,8,4,7,1,0,0,0,11,6.5,1.25,9.25,6.25,1.28,8,5.3,1.35,10.73,6.8,1.27,10,6,1.25,10.5,6.5,1.29,9.48,6.13,1.31,9.85142857142857,6.21142857142857,1.28571428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"905","D1","05/05/18","Hannover","Hertha","3","1","H",3,0,"H",11,16,5,2,11,15,4,6,2,4,0,0,2.7,3.39,2.62,2.7,3.4,2.6,2.6,3.3,2.7,2.78,3.41,2.69,2.7,3.2,2.6,2.7,3.4,2.7,2.68,3.39,2.8,2.69428571428571,3.35571428571429,2.67285714285714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"906","D1","05/05/18","M'gladbach","Freiburg","3","1","H",1,0,"H",18,18,5,6,6,8,7,3,0,3,0,0,1.8,3.6,4.75,1.8,3.7,4.4,1.75,3.7,4.6,1.87,3.8,4.4,1.83,3.4,4.5,1.87,3.75,4.33,2.09,3.5,3.84,1.85857142857143,3.63571428571429,4.40285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"907","D1","05/05/18","RB Leipzig","Wolfsburg","4","1","H",2,0,"H",13,10,7,5,11,10,2,5,0,1,0,0,1.61,4,5.5,1.62,4.2,5.25,1.65,4,5,1.65,4.24,5.53,1.67,3.75,5,1.65,4.3,5,1.78,4.03,4.66,1.66142857142857,4.07428571428571,5.13428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"908","D1","05/05/18","Stuttgart","Hoffenheim","2","0","H",1,0,"H",5,21,2,7,15,10,1,9,6,1,1,0,3.1,3.75,2.14,3.25,3.6,2.15,3.5,3.4,2.1,3.21,3.8,2.22,3.25,3.4,2.15,3.1,3.9,2.2,2.98,3.7,2.39,3.19857142857143,3.65,2.19285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"909","D1","05/05/18","Werder Bremen","Leverkusen","0","0","D",0,0,"D",3,9,0,1,14,18,3,1,3,5,0,0,3.79,4,1.85,3.9,3.7,1.91,4,3.6,1.9,3.74,4.29,1.91,3.75,3.6,1.91,3.8,4.1,1.9,3.92,4.06,1.91,3.84285714285714,3.90714285714286,1.89857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"910","D1","12/05/18","Bayern Munich","Stuttgart","1","4","A",1,2,"A",18,7,8,7,10,8,10,0,1,0,0,0,1.16,8,15,1.2,7.25,12,1.2,7,12.5,1.17,8.03,13.43,1.2,6,15,1.18,8.5,13,1.17,9.15,14.62,1.18285714285714,7.70428571428571,13.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"911","D1","12/05/18","Freiburg","Augsburg","2","0","H",0,0,"D",12,5,3,2,13,17,5,4,1,2,0,0,1.95,3.39,4,2,3.4,3.9,2,3.1,4.3,2.07,3.42,4,2,3.2,4,2.05,3.6,3.7,2.05,3.19,4.45,2.01714285714286,3.32857142857143,4.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"912","D1","12/05/18","Hamburg","M'gladbach","2","1","H",1,1,"D",17,8,8,3,10,7,8,3,3,1,1,0,2.29,3.5,3,2.25,3.8,2.9,2.2,3.7,3,2.35,3.95,2.89,2.3,3.6,2.88,2.3,3.8,3,2.29,4.15,2.88,2.28285714285714,3.78571428571429,2.93571428571429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"913","D1","12/05/18","Hertha","RB Leipzig","2","6","A",1,3,"A",8,17,4,10,12,11,3,6,1,1,0,0,4.2,3.75,1.85,4.2,3.9,1.8,4.5,3.6,1.8,4.1,4.05,1.87,3.8,4,1.83,4,4.1,1.83,4.34,4.01,1.83,4.16285714285714,3.91571428571429,1.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"914","D1","12/05/18","Hoffenheim","Dortmund","3","1","H",1,0,"H",12,10,8,4,4,7,2,3,0,0,0,0,2.2,3.79,3,2.2,3.8,3,2.4,3.7,2.7,2.21,4.16,3.02,2.15,4,2.9,2.2,4,3,2.27,4.26,2.85,2.23285714285714,3.95857142857143,2.92428571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"915","D1","12/05/18","Leverkusen","Hannover","3","2","H",2,0,"H",27,11,8,4,9,11,5,2,2,2,0,0,1.19,7,13,1.22,7.25,10.5,1.17,7.5,15,1.24,7.48,11.4,1.22,6,13,1.22,7,12,1.22,7.64,12.4,1.21142857142857,7.12428571428571,12.4714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"916","D1","12/05/18","Mainz","Werder Bremen","1","2","A",1,1,"D",13,14,1,3,10,6,3,7,0,1,0,0,2.29,3.6,3,2.35,3.6,2.9,2.3,3.4,3.05,2.34,3.85,2.96,2.4,3.2,3,2.3,3.8,2.88,2.6,3.79,2.65,2.36857142857143,3.60571428571429,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
